edad ;trabajo;estado civil;nivel educación;Credito_default;balance_anual;Prestamo_vivienda;Prestamo_personal;contacto;contacto_diaU;Contacto_mesU;Duración_contactoU;Nro_contactosCampaña;Veces_contatado;y
37;admin.;Casado;Secundaria;Si;-107;Si;no;Desconocido;28;may;158;2;0;Si
40;Administrador;Casado;Secundaria;Si;481;Si;no;Desconocido;28;may;198;2;0;Si
43;admin.;Casado;Secundaria;Si;-516;Si;no;Desconocido;28;may;438;2;0;Si
32;Independiente;Casado;Secundaria;Si;610;Si;no;Desconocido;28;may;75;6;0;Si
25;obrero;Soltero;Secundaria;Si;579;Si;no;Desconocido;28;may;225;4;0;Si
34;obrero;Casado;Secundaria;Si;225;Si;no;Desconocido;28;may;342;2;0;Si
30;obrero;Casado;Secundaria;Si;1780;Si;no;Desconocido;28;may;116;12;0;Si
41;servicios;Casado;Secundaria;Si;803;Si;no;Desconocido;28;may;88;3;0;Si
36;obrero;Casado;Secundaria;Si;-347;Si;Si;Desconocido;28;may;109;3;0;Si
28;admin.;Soltero;Secundaria;Si;1238;Si;no;Desconocido;28;may;252;2;0;Si
29;obrero;Soltero;Secundaria;Si;992;Si;Si;Desconocido;28;may;456;2;0;Si
30;obrero;Casado;Secundaria;Si;0;Si;Si;Desconocido;28;may;92;5;0;Si
22;estudiante;Soltero;Secundaria;Si;489;no;no;Desconocido;28;may;223;5;0;Si
28;obrero;Casado;Secundaria;Si;-717;Si;no;Desconocido;28;may;148;3;0;Si
27;obrero;Soltero;Secundaria;Si;3955;Si;no;Desconocido;28;may;205;3;0;Si
31;obrero;Soltero;Secundaria;Si;667;Si;no;Desconocido;28;may;80;3;0;Si
42;desempleado;divorciado;Secundaria;Si;325;Si;no;Desconocido;28;may;97;4;0;Si
32;técnico;Casado;Secundaria;Si;3538;Si;no;Desconocido;28;may;95;5;0;Si
25;obrero;Casado;Secundaria;Si;192;Si;no;Desconocido;28;may;357;3;0;Si
55;servicios;divorciado;Secundaria;Si;2166;Si;no;Desconocido;28;may;23;17;0;Si
33;servicios;Casado;Secundaria;Si;-384;Si;no;Desconocido;28;may;513;2;0;Si
45;servicios;Soltero;Secundaria;Si;1377;Si;no;Desconocido;28;may;171;5;0;Si
43;obrero;Casado;Secundaria;Si;50;no;no;Desconocido;28;may;90;8;0;Si
32;obrero;Casado;Secundaria;Si;-354;Si;Si;Desconocido;28;may;51;2;0;Si
51;empresario;Casado;Secundaria;Si;606;Si;no;Desconocido;28;may;560;9;0;Si
35;obrero;Casado;Secundaria;Si;120;Si;no;Desconocido;28;may;245;2;0;Si
44;técnico;divorciado;Secundaria;Si;-357;Si;Si;Desconocido;28;may;318;2;0;Si
44;obrero;Casado;Secundaria;Si;194;Si;no;Desconocido;28;may;105;2;0;Si
40;técnico;Casado;Secundaria;Si;-378;Si;no;Desconocido;28;may;261;2;0;Si
24;Independiente;Soltero;Secundaria;Si;931;Si;no;Desconocido;28;may;200;4;0;Si
32;técnico;Soltero;Secundaria;Si;1210;Si;Si;Desconocido;28;may;267;4;0;Si
51;técnico;divorciado;Secundaria;Si;329;Si;no;Desconocido;28;may;191;5;0;Si
28;Administrador;Soltero;Secundaria;Si;355;Si;Si;Desconocido;28;may;300;4;0;Si
45;admin.;Casado;Secundaria;Si;25;Si;no;Desconocido;28;may;82;4;0;Si
32;admin.;Casado;Secundaria;Si;739;Si;Si;Desconocido;28;may;153;3;0;Si
25;obrero;Casado;Secundaria;Si;758;Si;no;Desconocido;28;may;504;3;0;Si
29;Independiente;Casado;Secundaria;Si;542;no;no;Desconocido;28;may;104;3;0;Si
29;técnico;Soltero;Secundaria;Si;740;Si;no;Desconocido;28;may;194;3;0;Si
38;obrero;Casado;Secundaria;Si;476;Si;no;Desconocido;28;may;212;4;0;Si
44;obrero;Casado;Secundaria;Si;3753;Si;no;Desconocido;28;may;122;4;0;Si
34;técnico;Soltero;Secundaria;Si;1386;Si;Si;Desconocido;28;may;185;6;0;Si
31;técnico;Soltero;Secundaria;Si;335;Si;no;Desconocido;28;may;87;5;0;Si
41;admin.;Soltero;Secundaria;Si;882;Si;Si;Desconocido;28;may;145;2;0;Si
35;obrero;Casado;Secundaria;Si;-659;Si;Si;Desconocido;28;may;30;2;0;Si
40;obrero;Casado;Secundaria;Si;-428;Si;no;Desconocido;28;may;585;3;0;Si
29;Administrador;Soltero;Secundaria;Si;119;Si;no;Desconocido;28;may;136;2;0;Si
26;obrero;Casado;Secundaria;Si;245;Si;no;Desconocido;28;may;146;2;0;Si
59;técnico;Casado;Secundaria;Si;519;Si;no;Desconocido;28;may;90;8;0;Si
39;servicios;Soltero;Secundaria;Si;300;Si;Si;Desconocido;28;may;180;2;0;Si
33;servicios;Soltero;Secundaria;Si;91;no;Si;Desconocido;28;may;376;3;0;Si
43;técnico;Casado;Secundaria;Si;-496;Si;no;Desconocido;29;may;100;2;0;Si
50;Administrador;Casado;Secundaria;Si;-187;Si;no;Desconocido;29;may;31;2;0;Si
48;técnico;Casado;Secundaria;Si;219;Si;Si;Desconocido;29;may;154;4;0;Si
46;obrero;divorciado;Secundaria;Si;571;Si;Si;Desconocido;29;may;93;1;0;Si
31;obrero;Soltero;Secundaria;Si;-495;Si;no;Desconocido;29;may;334;2;0;Si
43;técnico;Soltero;Secundaria;Si;11269;no;no;Desconocido;29;may;92;1;0;Si
28;obrero;Casado;Secundaria;Si;2;Si;no;Desconocido;29;may;750;2;0;Si
40;admin.;Casado;Secundaria;Si;3557;Si;no;Desconocido;29;may;332;1;0;Si
34;servicios;Soltero;Secundaria;Si;34;Si;Si;Desconocido;29;may;333;3;0;Si
42;obrero;Soltero;Secundaria;Si;181;Si;no;Desconocido;29;may;118;2;0;Si
51;admin.;Casado;Secundaria;Si;943;Si;no;Desconocido;29;may;620;1;0;Si
41;obrero;Casado;Secundaria;Si;1020;Si;no;Desconocido;29;may;276;1;0;Si
34;obrero;Casado;Secundaria;Si;250;Si;no;Desconocido;29;may;193;6;0;Si
43;Administrador;Casado;Secundaria;Si;724;Si;no;Desconocido;29;may;138;1;0;Si
59;técnico;Casado;Secundaria;Si;4243;Si;no;Desconocido;29;may;233;1;0;Si
48;obrero;Casado;Secundaria;Si;48;Si;Si;Desconocido;29;may;144;1;0;Si
35;obrero;Casado;Secundaria;Si;0;Si;Si;Desconocido;29;may;543;1;0;Si
53;Jubilado;Casado;Secundaria;Si;1004;Si;no;Desconocido;29;may;155;1;0;Si
50;técnico;divorciado;Secundaria;Si;1328;Si;no;Desconocido;29;may;140;1;0;Si
33;Administrador;Casado;Secundaria;Si;2508;Si;no;Desconocido;29;may;42;7;0;Si
24;estudiante;Soltero;Secundaria;Si;1919;Si;no;Desconocido;29;may;127;4;0;Si
52;servicios;divorciado;Secundaria;Si;130;Si;no;Desconocido;29;may;103;2;0;Si
35;técnico;Soltero;Secundaria;Si;485;Si;no;Desconocido;29;may;205;5;0;Si
30;servicios;Soltero;Secundaria;Si;179;Si;no;Desconocido;29;may;286;3;0;Si
41;Administrador;Casado;Secundaria;Si;615;Si;no;Desconocido;29;may;37;1;0;Si
45;Administrador;Soltero;Secundaria;Si;2571;Si;no;Desconocido;29;may;54;1;0;Si
43;obrero;Casado;Secundaria;Si;-111;Si;no;Desconocido;29;may;132;3;0;Si
42;técnico;divorciado;Secundaria;Si;-106;Si;no;Desconocido;29;may;95;1;0;Si
45;técnico;Soltero;Secundaria;Si;31;no;no;Desconocido;29;may;177;1;0;Si
50;obrero;Casado;Secundaria;Si;84;Si;no;Desconocido;29;may;179;1;0;Si
43;obrero;Casado;Secundaria;Si;0;Si;Si;Desconocido;29;may;242;1;0;Si
31;servicios;Casado;Secundaria;Si;3181;Si;no;Desconocido;29;may;128;7;0;Si
59;obrero;Casado;Secundaria;Si;748;no;no;Desconocido;29;may;184;1;0;Si
40;admin.;Casado;Secundaria;Si;1314;Si;no;Desconocido;29;may;284;1;0;Si
36;técnico;Soltero;Secundaria;Si;0;Si;no;Desconocido;29;may;148;1;0;Si
27;técnico;Soltero;Secundaria;Si;3083;Si;no;Desconocido;29;may;244;2;0;Si
21;servicios;Soltero;Secundaria;Si;1903;Si;no;Desconocido;29;may;107;2;0;Si
37;obrero;Casado;Secundaria;Si;-4;Si;Si;Desconocido;29;may;381;1;0;Si
26;técnico;Soltero;Secundaria;Si;813;Si;no;Desconocido;29;may;140;3;0;Si
39;técnico;Casado;Secundaria;Si;192;Si;Si;Desconocido;29;may;217;5;0;Si
50;Jubilado;Casado;Secundaria;Si;6998;Si;no;Desconocido;29;may;1196;1;0;Si
39;empresario;Casado;Secundaria;Si;1;Si;Si;Desconocido;29;may;102;1;0;Si
32;Administrador;Casado;Secundaria;Si;3935;Si;no;Desconocido;29;may;129;2;0;Si
57;obrero;Casado;Secundaria;Si;630;Si;no;Desconocido;29;may;52;1;0;Si
42;Administrador;Casado;Secundaria;Si;1993;no;no;Desconocido;29;may;41;1;0;Si
42;obrero;Casado;Secundaria;Si;130;Si;no;Desconocido;29;may;285;1;0;Si
40;obrero;Casado;Secundaria;Si;327;Si;no;Desconocido;29;may;134;1;0;Si
30;servicios;divorciado;Secundaria;Si;1016;Si;no;Desconocido;29;may;14;1;0;Si
29;obrero;Casado;Secundaria;Si;559;Si;no;Desconocido;29;may;182;2;0;Si
35;admin.;Casado;Secundaria;Si;404;Si;no;Desconocido;29;may;539;1;0;Si
31;obrero;Casado;Secundaria;Si;283;Si;Si;Desconocido;29;may;37;3;0;Si
43;técnico;Casado;Secundaria;Si;2041;Si;Si;Desconocido;29;may;162;5;0;Si
39;técnico;divorciado;Secundaria;Si;394;Si;no;Desconocido;29;may;184;1;0;Si
37;Administrador;Soltero;Secundaria;Si;34;Si;no;Desconocido;29;may;285;1;0;Si
44;obrero;Casado;Secundaria;Si;72;Si;no;Desconocido;29;may;456;1;0;Si
52;técnico;Soltero;Secundaria;Si;1308;Si;no;Desconocido;29;may;361;1;0;Si
53;Administrador;Casado;Secundaria;Si;2895;Si;no;Desconocido;29;may;74;1;0;Si
41;obrero;Casado;Secundaria;Si;193;Si;no;Desconocido;29;may;130;1;0;Si
40;desempleado;Soltero;Secundaria;Si;75;Si;no;Desconocido;29;may;203;1;0;Si
41;admin.;Casado;Secundaria;Si;3279;Si;no;Desconocido;29;may;186;1;0;Si
40;servicios;Casado;Secundaria;Si;1938;no;no;Desconocido;29;may;37;1;0;Si
55;Administrador;Casado;Secundaria;Si;0;no;no;Desconocido;29;may;206;2;0;Si
54;admin.;Casado;Secundaria;Si;-690;Si;Si;Desconocido;29;may;230;4;0;Si
55;empresario;divorciado;Secundaria;Si;1119;no;no;Desconocido;29;may;283;1;0;Si
38;admin.;Soltero;Secundaria;Si;623;Si;Si;Desconocido;29;may;44;1;0;Si
54;admin.;Casado;Secundaria;Si;426;Si;no;Desconocido;29;may;205;1;0;Si
43;técnico;Casado;Secundaria;Si;310;Si;no;Desconocido;29;may;291;1;0;Si
41;obrero;Casado;Secundaria;Si;262;Si;no;Desconocido;29;may;159;1;0;Si
38;Jubilado;Soltero;Secundaria;Si;44;no;no;Desconocido;29;may;148;1;0;Si
52;servicios;Casado;Secundaria;Si;2081;Si;no;Desconocido;29;may;150;1;0;Si
43;Administrador;Casado;Secundaria;Si;5172;Si;no;Desconocido;29;may;57;3;0;Si
27;obrero;Soltero;Secundaria;Si;2486;Si;no;Desconocido;29;may;733;1;0;Si
36;empresario;Casado;Secundaria;Si;1423;Si;no;Desconocido;29;may;193;1;0;Si
36;estudiante;Soltero;Secundaria;Si;36;Si;no;Desconocido;29;may;705;1;0;Si
51;servicios;Casado;Secundaria;Si;224;Si;no;Desconocido;29;may;52;3;0;Si
50;técnico;Casado;Secundaria;Si;1541;Si;no;Desconocido;29;may;744;1;0;Si
48;Administrador;divorciado;Secundaria;Si;1598;Si;no;Desconocido;29;may;84;1;0;Si
44;obrero;Casado;Secundaria;Si;77;Si;no;Desconocido;29;may;23;1;0;Si
34;técnico;divorciado;Secundaria;Si;1242;Si;no;Desconocido;29;may;578;3;0;Si
48;Administrador;Casado;Secundaria;Si;1533;no;no;Desconocido;29;may;358;1;0;Si
46;admin.;divorciado;Secundaria;Si;1939;Si;no;Desconocido;29;may;119;1;0;Si
51;obrero;Casado;Secundaria;Si;2237;Si;no;Desconocido;29;may;619;1;0;Si
58;Jubilado;Casado;Secundaria;Si;32948;no;no;Desconocido;29;may;364;2;0;Si
35;obrero;Casado;Secundaria;Si;765;Si;no;Desconocido;29;may;418;8;0;Si
45;técnico;Soltero;Secundaria;Si;1403;Si;no;Desconocido;29;may;111;1;0;Si
53;Independiente;Casado;Secundaria;Si;451;Si;no;Desconocido;29;may;56;2;0;Si
50;Independiente;Casado;Secundaria;Si;6174;Si;Si;Desconocido;29;may;456;1;0;Si
42;obrero;Casado;Secundaria;Si;984;Si;no;Desconocido;29;may;109;1;0;Si
48;Administrador;Casado;Secundaria;Si;1910;Si;no;Desconocido;29;may;413;2;0;Si
47;técnico;Casado;Secundaria;Si;72;no;no;Desconocido;29;may;278;1;0;Si
56;obrero;Casado;Secundaria;Si;249;Si;no;Desconocido;29;may;791;2;0;Si
42;obrero;Casado;Secundaria;Si;-972;Si;no;Desconocido;29;may;146;1;0;Si
54;técnico;Casado;Secundaria;Si;-939;Si;no;Desconocido;29;may;202;1;0;Si
53;obrero;Casado;Secundaria;Si;436;Si;no;Desconocido;29;may;154;1;0;Si
40;admin.;Casado;Secundaria;Si;451;Si;Si;Desconocido;29;may;257;1;0;Si
37;obrero;Casado;Secundaria;Si;11953;Si;Si;Desconocido;29;may;208;1;0;Si
26;admin.;Soltero;Secundaria;Si;3672;Si;no;Desconocido;29;may;360;5;0;Si
46;obrero;Casado;Secundaria;Si;176;no;no;Desconocido;29;may;131;1;0;Si
46;Independiente;Casado;Secundaria;Si;0;no;no;Desconocido;29;may;137;1;0;Si
45;técnico;Casado;Secundaria;Si;0;Si;no;Desconocido;29;may;155;1;0;Si
56;admin.;Casado;Secundaria;Si;1504;Si;no;Desconocido;29;may;66;2;0;Si
36;obrero;Casado;Secundaria;Si;722;Si;no;Desconocido;29;may;103;7;0;Si
40;técnico;Casado;Secundaria;Si;1269;Si;no;Desconocido;29;may;656;1;0;Si
32;admin.;Casado;Secundaria;Si;118;no;no;Desconocido;29;may;358;10;0;Si
31;obrero;Casado;Secundaria;Si;1017;Si;no;Desconocido;29;may;514;3;0;Si
56;obrero;Casado;Secundaria;Si;551;no;no;Desconocido;29;may;27;1;0;Si
23;servicios;Soltero;Secundaria;Si;0;Si;no;Desconocido;29;may;544;4;0;Si
29;desconocido;Soltero;Secundaria;Si;209;no;no;Desconocido;29;may;346;6;0;Si
50;técnico;Casado;Secundaria;Si;841;Si;no;Desconocido;29;may;54;2;0;Si
39;servicios;Casado;Secundaria;Si;1099;no;no;Desconocido;29;may;134;6;0;Si
55;Administrador;Casado;Secundaria;Si;505;Si;Si;Desconocido;29;may;135;2;0;Si
35;Independiente;Casado;Secundaria;Si;0;Si;no;Desconocido;29;may;633;6;0;Si
51;servicios;Casado;Secundaria;Si;-178;Si;Si;Desconocido;29;may;48;1;0;Si
33;técnico;Soltero;Secundaria;Si;538;Si;no;Desconocido;29;may;359;2;0;Si
44;obrero;Casado;Secundaria;Si;2523;Si;no;Desconocido;29;may;1236;2;0;Si
44;servicios;Casado;Secundaria;Si;744;Si;no;Desconocido;29;may;574;1;0;Si
52;Independiente;Casado;Secundaria;Si;-488;Si;no;Desconocido;29;may;322;1;0;Si
45;desempleado;divorciado;Secundaria;Si;3354;Si;no;Desconocido;29;may;746;1;0;Si
32;servicios;Soltero;Secundaria;Si;187;Si;no;Desconocido;29;may;315;1;0;Si
40;Administrador;Casado;Secundaria;Si;832;Si;Si;Desconocido;29;may;126;1;0;Si
38;técnico;Soltero;Secundaria;Si;2079;Si;Si;Desconocido;29;may;122;1;0;Si
53;técnico;divorciado;Secundaria;Si;1301;Si;no;Desconocido;29;may;90;1;0;Si
26;técnico;Soltero;Secundaria;Si;77;Si;no;Desconocido;29;may;125;2;0;Si
33;técnico;Casado;Secundaria;Si;1072;no;Si;Desconocido;29;may;144;2;0;Si
44;obrero;Casado;Secundaria;Si;15578;Si;no;Desconocido;29;may;401;1;0;Si
35;obrero;Casado;Secundaria;Si;809;Si;Si;Desconocido;29;may;60;1;0;Si
44;técnico;Casado;Secundaria;Si;13761;Si;no;Desconocido;29;may;65;1;0;Si
42;obrero;Casado;Secundaria;Si;790;Si;no;Desconocido;29;may;356;2;0;Si
58;desempleado;Casado;Secundaria;Si;4497;Si;no;Desconocido;29;may;128;1;0;Si
43;servicios;Casado;Secundaria;Si;-456;Si;no;Desconocido;29;may;102;4;0;Si
39;Administrador;Casado;Secundaria;Si;1749;Si;no;Desconocido;29;may;46;1;0;Si
32;Administrador;Soltero;Secundaria;Si;537;no;no;Desconocido;29;may;187;3;0;Si
29;Administrador;Casado;Secundaria;Si;1474;Si;Si;Desconocido;29;may;79;3;0;Si
41;servicios;Casado;Secundaria;Si;1545;Si;no;Desconocido;29;may;390;3;0;Si
44;obrero;Casado;Secundaria;Si;776;Si;no;Desconocido;29;may;306;1;0;Si
36;técnico;Casado;Secundaria;Si;1286;Si;Si;Desconocido;29;may;152;1;0;Si
34;técnico;Casado;Secundaria;Si;285;Si;Si;Desconocido;29;may;223;4;0;Si
35;obrero;Casado;Secundaria;Si;-1489;Si;Si;Desconocido;29;may;177;1;0;Si
57;técnico;Soltero;Secundaria;Si;806;Si;no;Desconocido;29;may;77;1;0;Si
42;admin.;Soltero;Secundaria;Si;297;Si;no;Desconocido;29;may;106;1;0;Si
40;técnico;Soltero;Secundaria;Si;340;Si;no;Desconocido;29;may;146;1;0;Si
35;técnico;Soltero;Secundaria;Si;130;Si;no;Desconocido;29;may;125;1;0;Si
46;técnico;Casado;Secundaria;Si;1307;Si;no;Desconocido;29;may;404;1;0;Si
44;obrero;Casado;Secundaria;Si;6491;Si;no;Desconocido;29;may;244;1;0;Si
31;obrero;Soltero;Secundaria;Si;2137;no;no;Desconocido;29;may;413;1;0;Si
26;servicios;Casado;Secundaria;Si;611;Si;no;Desconocido;29;may;177;2;0;Si
51;técnico;Casado;Secundaria;Si;2402;Si;no;Desconocido;29;may;118;1;0;Si
42;Administrador;Casado;Secundaria;Si;2608;Si;no;Desconocido;29;may;201;1;0;Si
41;servicios;Soltero;Secundaria;Si;285;Si;Si;Desconocido;29;may;135;1;0;Si
45;técnico;Casado;Secundaria;Si;59;Si;no;Desconocido;29;may;609;2;0;Si
52;Jubilado;Casado;Secundaria;Si;1052;Si;no;Desconocido;29;may;35;1;0;Si
52;Administrador;Casado;Secundaria;Si;1177;Si;no;Desconocido;29;may;473;1;0;Si
41;Administrador;Casado;Secundaria;Si;689;Si;no;Desconocido;29;may;596;1;0;Si
47;desempleado;Casado;Secundaria;Si;351;Si;Si;Desconocido;29;may;370;1;0;Si
39;obrero;Casado;Secundaria;Si;-388;Si;no;Desconocido;29;may;691;1;0;Si
52;técnico;Casado;Secundaria;Si;22755;Si;no;Desconocido;29;may;70;2;0;Si
48;Administrador;divorciado;Secundaria;Si;-625;Si;no;Desconocido;29;may;125;2;0;Si
39;técnico;divorciado;Secundaria;Si;1270;Si;no;Desconocido;29;may;245;4;0;Si
30;servicios;Casado;Secundaria;Si;699;Si;no;Desconocido;29;may;544;1;0;Si
40;admin.;Casado;Secundaria;Si;0;Si;Si;Desconocido;29;may;49;3;0;Si
51;obrero;divorciado;Secundaria;Si;10287;Si;no;Desconocido;29;may;117;1;0;Si
51;Administrador;Casado;Secundaria;Si;0;Si;Si;Desconocido;29;may;410;5;0;Si
45;obrero;Casado;Secundaria;Si;180;Si;Si;Desconocido;29;may;150;1;0;Si
39;Independiente;Casado;Secundaria;Si;185;Si;no;Desconocido;29;may;513;3;0;Si
36;obrero;Casado;Secundaria;Si;439;Si;no;Desconocido;29;may;179;2;0;Si
28;obrero;Casado;Secundaria;Si;10045;Si;no;Desconocido;29;may;169;4;0;Si
43;Independiente;Casado;Secundaria;Si;6;Si;no;Desconocido;29;may;365;2;0;Si
48;obrero;Casado;Secundaria;Si;5241;Si;no;Desconocido;29;may;158;1;0;Si
60;obrero;divorciado;Secundaria;Si;0;Si;no;Desconocido;29;may;1207;1;0;Si
41;técnico;Casado;Secundaria;Si;816;Si;Si;Desconocido;29;may;159;1;0;Si
37;técnico;Soltero;Secundaria;Si;3;Si;no;Desconocido;29;may;82;1;0;Si
33;técnico;Casado;Secundaria;Si;2099;Si;Si;Desconocido;29;may;42;3;0;Si
48;obrero;Casado;Secundaria;Si;100;Si;no;Desconocido;29;may;206;1;0;Si
50;técnico;Casado;Secundaria;Si;7098;Si;no;Desconocido;29;may;92;1;0;Si
49;admin.;divorciado;Secundaria;Si;266;Si;no;Desconocido;29;may;162;2;0;Si
47;obrero;Casado;Secundaria;Si;7985;Si;no;Desconocido;29;may;347;1;0;Si
47;obrero;Casado;Secundaria;Si;812;Si;no;Desconocido;29;may;68;1;0;Si
41;obrero;Soltero;Secundaria;Si;961;Si;no;Desconocido;29;may;117;1;0;Si
52;técnico;Casado;Secundaria;Si;9687;Si;no;Desconocido;29;may;936;1;0;Si
48;desempleado;Casado;Secundaria;Si;551;Si;no;Desconocido;29;may;162;2;0;Si
39;obrero;Casado;Secundaria;Si;-16;no;no;Desconocido;29;may;285;2;0;Si
31;técnico;Casado;Secundaria;Si;8;no;no;Desconocido;29;may;71;5;0;Si
35;servicios;Soltero;Secundaria;Si;918;Si;no;Desconocido;29;may;178;1;0;Si
33;servicios;Casado;Secundaria;Si;-49;Si;no;Desconocido;29;may;89;2;0;Si
30;admin.;divorciado;Secundaria;Si;1032;Si;no;Desconocido;29;may;52;5;0;Si
23;técnico;Casado;Secundaria;Si;8254;Si;no;Desconocido;29;may;409;3;0;Si
42;servicios;Casado;Secundaria;Si;91;Si;no;Desconocido;29;may;87;7;0;Si
32;servicios;Casado;Secundaria;Si;250;Si;no;Desconocido;29;may;202;1;0;Si
50;servicios;Casado;Secundaria;Si;1132;Si;no;Desconocido;29;may;117;1;0;Si
36;técnico;Casado;Secundaria;Si;1466;Si;no;Desconocido;29;may;441;1;0;Si
51;empresario;divorciado;Secundaria;Si;-57;Si;no;Desconocido;29;may;175;1;0;Si
39;técnico;Soltero;Secundaria;Si;822;Si;Si;Desconocido;29;may;164;3;0;Si
54;Administrador;Casado;Secundaria;Si;2452;Si;no;Desconocido;29;may;80;3;0;Si
36;Independiente;Soltero;Secundaria;Si;235;Si;no;Desconocido;29;may;141;9;0;Si
26;técnico;Soltero;Secundaria;Si;8839;Si;no;Desconocido;29;may;932;3;0;Si
30;obrero;Casado;Secundaria;Si;1127;Si;no;Desconocido;29;may;13;1;0;Si
28;servicios;Soltero;Secundaria;Si;1736;Si;no;Desconocido;29;may;139;3;0;Si
35;técnico;Casado;Secundaria;Si;295;Si;no;Desconocido;29;may;882;2;0;Si
33;servicios;Casado;Secundaria;Si;931;Si;no;Desconocido;29;may;263;3;0;Si
25;servicios;Soltero;Secundaria;Si;2798;Si;no;Desconocido;29;may;440;2;0;Si
38;admin.;Soltero;Secundaria;Si;2345;Si;no;Desconocido;29;may;174;2;0;Si
37;obrero;Casado;Secundaria;Si;-141;Si;Si;Desconocido;29;may;76;3;0;Si
57;obrero;Casado;Secundaria;Si;-353;no;Si;Desconocido;29;may;26;3;0;Si
35;obrero;Casado;Secundaria;Si;628;Si;no;Desconocido;29;may;455;2;0;Si
31;obrero;Casado;Secundaria;Si;490;Si;no;Desconocido;29;may;180;2;0;Si
55;servicios;divorciado;Secundaria;Si;218;Si;no;Desconocido;29;may;200;2;0;Si
51;obrero;Casado;Secundaria;Si;3170;Si;no;Desconocido;29;may;51;1;0;Si
56;técnico;Casado;Secundaria;Si;589;Si;no;Desconocido;29;may;535;2;0;Si
50;servicios;divorciado;Secundaria;Si;28;Si;Si;Desconocido;29;may;313;2;0;Si
36;Administrador;Soltero;Secundaria;Si;6450;Si;no;Desconocido;29;may;101;1;0;Si
40;técnico;Casado;Secundaria;Si;2715;Si;no;Desconocido;29;may;125;2;0;Si
28;técnico;Soltero;Secundaria;Si;1;Si;no;Desconocido;29;may;364;3;0;Si
37;admin.;Soltero;Secundaria;Si;3049;Si;Si;Desconocido;29;may;153;1;0;Si
44;Administrador;Casado;Secundaria;Si;27;Si;no;Desconocido;29;may;158;1;0;Si
36;Independiente;Soltero;Secundaria;Si;3670;Si;no;Desconocido;29;may;617;2;0;Si
49;técnico;Casado;Secundaria;Si;2497;Si;no;Desconocido;29;may;99;1;0;Si
38;admin.;Casado;Secundaria;Si;-762;no;no;Desconocido;29;may;165;1;0;Si
50;obrero;Casado;Secundaria;Si;414;Si;no;Desconocido;29;may;121;1;0;Si
44;servicios;Casado;Secundaria;Si;361;Si;no;Desconocido;29;may;217;1;0;Si
37;obrero;Casado;Secundaria;Si;672;Si;no;Desconocido;29;may;129;2;0;Si
36;obrero;Casado;Secundaria;Si;959;Si;no;Desconocido;29;may;200;4;0;Si
33;obrero;Casado;Secundaria;Si;-416;Si;no;Desconocido;29;may;431;2;0;Si
49;servicios;Casado;Secundaria;Si;5737;Si;no;Desconocido;29;may;417;2;0;Si
45;admin.;Casado;Secundaria;Si;895;Si;no;Desconocido;29;may;480;2;0;Si
51;obrero;divorciado;Secundaria;Si;-413;Si;no;Desconocido;29;may;331;4;0;Si
50;Administrador;Casado;Secundaria;Si;914;Si;no;Desconocido;29;may;359;3;0;Si
53;obrero;Casado;Secundaria;Si;1202;Si;no;Desconocido;29;may;332;2;0;Si
58;obrero;Casado;Secundaria;Si;0;Si;no;Desconocido;29;may;535;2;0;Si
51;servicios;Casado;Secundaria;Si;5801;Si;no;Desconocido;29;may;147;2;0;Si
43;técnico;Soltero;Secundaria;Si;799;Si;Si;Desconocido;29;may;13;3;0;Si
43;técnico;Casado;Secundaria;Si;5342;Si;no;Desconocido;29;may;689;2;0;Si
41;obrero;Casado;Secundaria;Si;943;Si;no;Desconocido;29;may;242;3;0;Si
33;Administrador;Casado;Secundaria;Si;455;Si;Si;Desconocido;29;may;122;10;0;Si
32;admin.;Casado;Secundaria;Si;340;Si;no;Desconocido;29;may;665;1;0;Si
35;obrero;Casado;Secundaria;Si;5310;Si;no;Desconocido;29;may;97;1;0;Si
39;técnico;Soltero;Secundaria;Si;556;Si;no;Desconocido;29;may;322;1;0;Si
45;admin.;Casado;Secundaria;Si;-261;Si;no;Desconocido;29;may;144;1;0;Si
39;obrero;Casado;Secundaria;Si;481;Si;no;Desconocido;29;may;376;1;0;Si
41;admin.;Soltero;Secundaria;Si;2015;Si;no;Desconocido;29;may;480;10;0;Si
52;obrero;Casado;Secundaria;Si;691;Si;no;Desconocido;29;may;158;1;0;Si
46;admin.;Soltero;Secundaria;Si;1544;Si;no;Desconocido;29;may;609;1;0;Si
35;obrero;Soltero;Secundaria;Si;219;Si;Si;Desconocido;29;may;161;1;0;Si
36;admin.;Casado;Secundaria;Si;828;Si;no;Desconocido;29;may;116;1;0;Si
35;admin.;divorciado;Secundaria;Si;356;Si;no;Desconocido;29;may;76;1;0;Si
53;Administrador;divorciado;Secundaria;Si;195;Si;no;Desconocido;29;may;217;1;0;Si
52;Administrador;Soltero;Secundaria;Si;2076;Si;no;Desconocido;29;may;112;1;0;Si
41;servicios;Casado;Secundaria;Si;2399;Si;no;Desconocido;29;may;607;2;0;Si
56;Administrador;Casado;Secundaria;Si;0;Si;no;Desconocido;29;may;726;1;0;Si
37;obrero;Casado;Secundaria;Si;1731;Si;Si;Desconocido;29;may;148;4;0;Si
35;Administrador;Casado;Secundaria;Si;97;Si;no;Desconocido;29;may;135;4;0;Si
33;obrero;Soltero;Secundaria;Si;127;Si;no;Desconocido;29;may;1059;2;0;Si
